           YEAR,           JDAY,        QOMEAS1,         QOSIM1,        QOMEAS2,         QOSIM2,        QOMEAS3,         QOSIM3,        QOMEAS4,         QOSIM4,        QOMEAS5,         QOSIM5,        QOMEAS6,         QOSIM6,        QOMEAS7,         QOSIM7,        QOMEAS8,         QOSIM8,        QOMEAS9,         QOSIM9,       QOMEAS10,        QOSIM10,       QOMEAS11,        QOSIM11,       QOMEAS12,        QOSIM12,       QOMEAS13,        QOSIM13,       QOMEAS14,        QOSIM14,       QOMEAS15,        QOSIM15,       QOMEAS16,        QOSIM16,       QOMEAS17,        QOSIM17,       QOMEAS18,        QOSIM18,       QOMEAS19,        QOSIM19,       QOMEAS20,        QOSIM20,       QOMEAS21,        QOSIM21,       QOMEAS22,        QOSIM22,       QOMEAS23,        QOSIM23,       QOMEAS24,        QOSIM24,       QOMEAS25,        QOSIM25,       QOMEAS26,        QOSIM26,       QOMEAS27,        QOSIM27,       QOMEAS28,        QOSIM28,       QOMEAS29,        QOSIM29,       QOMEAS30,        QOSIM30,       QOMEAS31,        QOSIM31,       QOMEAS32,        QOSIM32,       QOMEAS33,        QOSIM33,       QOMEAS34,        QOSIM34,       QOMEAS35,        QOSIM35,       QOMEAS36,        QOSIM36,       QOMEAS37,        QOSIM37,       QOMEAS38,        QOSIM38,       QOMEAS39,        QOSIM39,       QOMEAS40,        QOSIM40,       QOMEAS41,        QOSIM41,       QOMEAS42,        QOSIM42,       QOMEAS43,        QOSIM43,       QOMEAS44,        QOSIM44,       QOMEAS45,        QOSIM45,       QOMEAS46,        QOSIM46,       QOMEAS47,        QOSIM47,       QOMEAS48,        QOSIM48,       QOMEAS49,        QOSIM49,       QOMEAS50,        QOSIM50,       QOMEAS51,        QOSIM51,       QOMEAS52,        QOSIM52,       QOMEAS53,        QOSIM53,       QOMEAS54,        QOSIM54,       QOMEAS55,        QOSIM55,       QOMEAS56,        QOSIM56,       QOMEAS57,        QOSIM57,       QOMEAS58,        QOSIM58,       QOMEAS59,        QOSIM59,       QOMEAS60,        QOSIM60,       QOMEAS61,        QOSIM61,       QOMEAS62,        QOSIM62,       QOMEAS63,        QOSIM63,       QOMEAS64,        QOSIM64,       QOMEAS65,        QOSIM65,       QOMEAS66,        QOSIM66,       QOMEAS67,        QOSIM67,       QOMEAS68,        QOSIM68,       QOMEAS69,        QOSIM69,       QOMEAS70,        QOSIM70,       QOMEAS71,        QOSIM71,       QOMEAS72,        QOSIM72,       QOMEAS73,        QOSIM73,       QOMEAS74,        QOSIM74,       QOMEAS75,        QOSIM75,       QOMEAS76,        QOSIM76,       QOMEAS77,        QOSIM77,       QOMEAS78,        QOSIM78,       QOMEAS79,        QOSIM79,       QOMEAS80,        QOSIM80,       QOMEAS81,        QOSIM81,       QOMEAS82,        QOSIM82,       QOMEAS83,        QOSIM83,       QOMEAS84,        QOSIM84,       QOMEAS85,        QOSIM85,       QOMEAS86,        QOSIM86,       QOMEAS87,        QOSIM87,       QOMEAS88,        QOSIM88,       QOMEAS89,        QOSIM89,       QOMEAS90,        QOSIM90,       QOMEAS91,        QOSIM91,
           2000,            245,   44.60000    ,   44.60862    ,   11.60000    ,   13.53506    ,   15.60000    ,   16.47995    ,   1.600000    ,   2.179608    ,   63.90000    ,   61.09037    ,   255.0000    ,   279.8103    ,   4.700000    ,   1.212940    ,   172.0000    ,   206.5444    ,  0.9000000    ,  0.4661463    ,   19.60000    ,   21.32258    ,   541.0000    ,   619.3649    ,   243.0000    ,   198.8367    ,   42.40000    ,   40.88369    ,   10.60000    ,   2.628113    ,   54.10000    ,   15.27602    ,   912.0000    ,   862.8094    ,   232.0000    ,   155.4461    ,   8.400000    ,   7.640166    ,   26.00000    ,   19.79852    ,   89.30000    ,   61.45920    ,   146.0000    ,   94.72817    ,   315.0000    ,   229.0435    ,   17.10000    ,   37.37441    ,   1.100000    ,  0.6132843    ,   2.100000    ,   9.342220    ,  -1.000000    ,   8.519361    ,   2.200000    ,   1.894016    ,   25.30000    ,   23.36004    ,   194.0000    ,   186.8833    ,  0.6000000    ,  0.3230864    ,   5.300000    ,   15.64762    ,   7.200000    ,   21.92094    ,   184.0000    ,   168.7643    ,   356.0000    ,   337.4791    ,   3.700000    ,   21.76441    ,   1.000000    ,  0.4417401    ,   51.10000    ,   50.53469    ,   25.70000    ,   52.83355    ,   20.20000    ,   44.31269    ,   1.000000    ,  0.8497637    ,  0.8000000    ,  0.5904462    ,   79.50000    ,   90.27994    ,   1.300000    ,   1.434804    ,   1.800000    ,   2.116796    ,   27.00000    ,   38.06308    ,   25.40000    ,   32.01367    ,   313.0000    ,   379.7788    ,  0.7000000    ,  0.5336819    ,   5.700000    ,   5.574275    ,  0.9000000    ,  0.4201840    ,  -1.000000    ,   206.4872    ,   1.200000    ,  0.8076347    ,   707.0000    ,   643.6002    ,   6.900000    ,   8.142670    ,   4.300000    ,   4.625431    ,   1.400000    ,   1.822158    ,  -1.000000    ,   1.224027    ,  0.9000000    ,  0.8512218    ,   1.400000    ,  0.9427324    ,   1.800000    ,   1.287168    ,   2.800000    ,   2.714066    ,  0.7000000    ,   1.152887    ,   146.0000    ,   147.2827    ,   76.60000    ,   74.66341    ,   77.00000    ,   79.28846    ,   159.0000    ,   178.3279    ,   5.500000    ,   13.69809    ,   2.500000    ,   7.319828    ,   1530.000    ,   1494.891    ,  0.8000000    ,  0.7273658    ,   1.800000    ,   182.0965    ,   15.70000    ,   19.25858    ,   4.900000    ,   2.139837    ,   11.30000    ,   28.61843    ,   44.60000    ,   45.50247    ,   2980.000    ,   2912.755    ,  -1.000000    ,   2289.506    ,   2030.000    ,   2120.053    ,   26.50000    ,   75.21658    ,   12.80000    ,   6.124950    ,   8.900000    ,   13.99658    ,   141.0000    ,   132.5173    ,   392.0000    ,   431.0045    ,   31.50000    ,   26.53515    ,   11.00000    ,   3.347922    ,   17.90000    ,   6.700212    ,   2.400000    ,   5.420198    ,   2.900000    ,   3.826905    ,  -1.000000    ,   507.7738    ,  -1.000000    ,   233.7006    ,   25.50000    ,   46.30138    ,
           2000,            246,   42.70000    ,   44.45532    ,   11.40000    ,   14.07765    ,   15.50000    ,   19.73378    ,   1.600000    ,   2.475422    ,   62.70000    ,   62.28897    ,   253.0000    ,   283.4345    ,   4.800000    ,  0.5091597    ,   170.0000    ,   209.0384    ,  0.9000000    ,  0.1360021    ,   19.40000    ,   18.55112    ,   598.0000    ,   564.9225    ,   230.0000    ,   203.1379    ,   44.10000    ,   28.02175    ,   11.20000    ,   1.512255    ,   53.40000    ,   6.015051    ,   941.0000    ,   879.8679    ,   217.0000    ,   123.4012    ,   8.600000    ,   6.336649    ,   29.50000    ,   87.54391    ,   95.70000    ,   91.89416    ,   145.0000    ,   156.0001    ,   323.0000    ,   256.8227    ,   17.50000    ,   161.7851    ,   1.400000    ,   2.569037    ,   2.200000    ,   54.03851    ,  -1.000000    ,   75.82195    ,   2.200000    ,   1.447618    ,   25.40000    ,   18.29574    ,   194.0000    ,   270.8949    ,  0.6000000    ,  0.2012479    ,   5.400000    ,   88.29696    ,   8.600000    ,   71.45205    ,   193.0000    ,   422.5281    ,   363.0000    ,   579.4661    ,   3.800000    ,   97.03043    ,   1.100000    ,  0.2258962    ,   50.20000    ,   220.2424    ,   25.80000    ,   231.9525    ,   20.20000    ,   171.2676    ,   1.200000    ,  0.5452752    ,   1.100000    ,  0.3584049    ,   78.10000    ,   94.88151    ,   1.300000    ,   1.204305    ,   2.000000    ,   8.407256    ,   27.70000    ,   148.0465    ,   27.20000    ,   110.6846    ,   308.0000    ,   380.8960    ,  0.9000000    ,  0.6431434    ,   5.900000    ,   4.109652    ,   1.200000    ,  0.1151697    ,  -1.000000    ,   542.2354    ,   1.100000    ,  0.3690321    ,   695.0000    ,   660.6977    ,   6.900000    ,   10.58398    ,   4.600000    ,   4.193651    ,   1.300000    ,   5.823866    ,  -1.000000    ,   1.703134    ,  0.8000000    ,  0.6169658    ,   1.300000    ,   2.081280    ,   1.800000    ,  0.8077397    ,   2.800000    ,   1.905096    ,  0.7000000    ,  0.9875417    ,   140.0000    ,   185.1010    ,   74.30000    ,   74.90250    ,   76.00000    ,   121.6608    ,   153.0000    ,   260.6994    ,   5.400000    ,   72.69624    ,   2.300000    ,   29.23436    ,   1500.000    ,   1529.570    ,  0.8000000    ,  0.5616874    ,   1.700000    ,   403.8913    ,   15.80000    ,   35.38918    ,   4.600000    ,  0.8794348    ,   9.600000    ,   75.74076    ,   36.20000    ,   106.8758    ,   2850.000    ,   3675.760    ,  -1.000000    ,   3532.934    ,   1940.000    ,   2211.893    ,   21.60000    ,   233.0776    ,   9.900000    ,   16.48460    ,   8.400000    ,   37.24018    ,   114.0000    ,   182.4683    ,   388.0000    ,   433.1488    ,   29.20000    ,   34.03325    ,   10.70000    ,   5.126344    ,   17.00000    ,   11.23759    ,   2.300000    ,   16.69675    ,   2.900000    ,   17.84396    ,  -1.000000    ,   2054.390    ,  -1.000000    ,   517.8818    ,   20.00000    ,   123.7120    ,
           2000,            247,   40.90000    ,   44.12418    ,   11.20000    ,   13.93713    ,   15.40000    ,   19.76401    ,   1.500000    ,   3.425806    ,   62.40000    ,   65.00988    ,   250.0000    ,   253.4058    ,   4.600000    ,  0.5175993    ,   165.0000    ,   203.8027    ,  0.9000000    ,  0.9344085E-01,   17.60000    ,   26.02802    ,   590.0000    ,   543.2667    ,   242.0000    ,   274.6540    ,   50.50000    ,   32.35552    ,   11.80000    ,   1.592598    ,   62.90000    ,   9.860785    ,   988.0000    ,   1018.871    ,   259.0000    ,   124.7455    ,   9.100000    ,   4.979053    ,   31.30000    ,   242.4456    ,   92.10000    ,   248.6241    ,   142.0000    ,   262.7527    ,   315.0000    ,   464.1144    ,   14.50000    ,   224.5236    ,   1.500000    ,   7.386340    ,   2.200000    ,   96.67425    ,  -1.000000    ,   182.5510    ,   2.200000    ,   1.563185    ,   25.40000    ,   14.67391    ,   190.0000    ,   469.8991    ,  0.5000000    ,  0.1689244    ,   5.300000    ,   157.4493    ,   8.500000    ,   72.24861    ,   198.0000    ,   601.6304    ,   368.0000    ,   1065.229    ,   3.700000    ,   133.1268    ,   1.100000    ,  0.1695002    ,   51.30000    ,   377.7540    ,   30.50000    ,   355.3003    ,   20.50000    ,   261.1684    ,   2.300000    ,   2.346513    ,   2.300000    ,   2.176486    ,   76.80000    ,   107.0491    ,   1.200000    ,   1.542169    ,   2.000000    ,   19.60677    ,   29.90000    ,   220.5108    ,   27.70000    ,   173.6000    ,   301.0000    ,   398.0233    ,  0.8000000    ,   1.500978    ,   6.000000    ,   3.043513    ,   1.100000    ,  0.6299954E-01,  -1.000000    ,   1041.314    ,   1.100000    ,  0.2251596    ,   690.0000    ,   634.6132    ,   7.300000    ,   20.77031    ,   4.800000    ,   7.262210    ,   1.400000    ,   15.86279    ,  -1.000000    ,   5.291476    ,  0.8000000    ,  0.4990704    ,   1.400000    ,   6.268543    ,   2.000000    ,   1.888663    ,   2.800000    ,   2.363205    ,  0.7000000    ,  0.8149583    ,   134.0000    ,   244.4233    ,   72.70000    ,   75.88190    ,   75.00000    ,   169.1515    ,   147.0000    ,   358.8593    ,   4.800000    ,   109.1352    ,   2.100000    ,   36.26841    ,   1520.000    ,   1793.358    ,  0.7000000    ,  0.4322765    ,   1.900000    ,   322.5774    ,   15.70000    ,   64.82095    ,   4.500000    ,   1.016633    ,   8.800000    ,   74.78393    ,   33.30000    ,   137.4698    ,   2760.000    ,   3924.903    ,  -1.000000    ,   3937.123    ,   1910.000    ,   2294.596    ,   21.20000    ,   225.7247    ,   9.800000    ,   41.84074    ,   8.000000    ,   66.40807    ,   104.0000    ,   280.6779    ,   377.0000    ,   442.5853    ,   28.20000    ,   47.10870    ,   10.30000    ,   10.48488    ,   16.40000    ,   25.28823    ,   2.300000    ,   17.10709    ,   2.900000    ,   22.66724    ,  -1.000000    ,   2799.011    ,  -1.000000    ,   1739.686    ,   16.80000    ,   113.7115    ,
           2000,            248,   39.90000    ,   43.58297    ,   11.00000    ,   13.79997    ,   15.10000    ,   19.49046    ,   1.500000    ,   4.558372    ,   61.60000    ,   64.72893    ,   246.0000    ,   228.9608    ,   4.100000    ,  0.5185874    ,   161.0000    ,   198.9780    ,  0.9000000    ,  0.9855944E-01,   16.30000    ,   32.17253    ,   593.0000    ,   583.3179    ,   232.0000    ,   338.1009    ,   51.40000    ,   46.75314    ,   7.600000    ,   2.113266    ,   56.40000    ,   17.93345    ,   1020.000    ,   1075.574    ,   231.0000    ,   133.4151    ,   9.600000    ,   3.778564    ,   30.10000    ,   320.0006    ,   84.70000    ,   322.8251    ,   141.0000    ,   384.5935    ,   307.0000    ,   710.5580    ,   13.30000    ,   207.1912    ,   1.500000    ,   9.935216    ,   2.200000    ,   105.0574    ,  -1.000000    ,   298.3074    ,   2.200000    ,   2.428732    ,   25.20000    ,   14.69931    ,   186.0000    ,   574.1064    ,  0.5000000    ,  0.1780012    ,   5.300000    ,   180.7488    ,   7.900000    ,   62.08911    ,   140.0000    ,   665.8267    ,   374.0000    ,   1389.504    ,   3.700000    ,   125.7174    ,   1.000000    ,  0.1516081    ,   51.80000    ,   486.9808    ,   29.60000    ,   371.6292    ,   21.70000    ,   267.6389    ,   2.700000    ,   1.631485    ,   2.400000    ,   1.218575    ,   76.20000    ,   131.6166    ,   1.200000    ,   2.315386    ,   1.900000    ,   25.13315    ,   29.50000    ,   214.1770    ,   25.70000    ,   182.9462    ,   294.0000    ,   424.6035    ,  0.7000000    ,   2.746508    ,   5.800000    ,   2.565159    ,   1.000000    ,  0.4561521E-01,  -1.000000    ,   1418.002    ,   1.000000    ,  0.1696735    ,   685.0000    ,   649.6960    ,   7.600000    ,   36.84765    ,   4.800000    ,   13.89759    ,   1.500000    ,   24.38318    ,  -1.000000    ,   9.752931    ,  0.5000000    ,  0.4603111    ,   1.600000    ,   10.09198    ,   2.300000    ,   3.634980    ,   2.800000    ,   4.380064    ,  0.7000000    ,  0.7499249    ,   128.0000    ,   291.2132    ,   71.50000    ,   79.51288    ,   76.00000    ,   194.0998    ,   141.0000    ,   422.7489    ,   4.600000    ,   112.7692    ,   2.000000    ,   31.49233    ,   1550.000    ,   2185.699    ,  0.6000000    ,  0.3577540    ,   2.200000    ,   252.4678    ,   15.80000    ,   97.33535    ,   4.300000    ,   1.574596    ,   9.200000    ,   62.95273    ,   33.00000    ,   124.8255    ,   2740.000    ,   3996.629    ,  -1.000000    ,   4030.986    ,   1920.000    ,   2681.095    ,   19.80000    ,   187.9242    ,   9.400000    ,   57.07651    ,   7.800000    ,   78.51899    ,   103.0000    ,   309.5880    ,   363.0000    ,   454.6867    ,   26.80000    ,   60.51104    ,   9.800000    ,   13.69015    ,   15.60000    ,   34.43049    ,   2.300000    ,   13.81654    ,   2.900000    ,   22.39940    ,  -1.000000    ,   3440.059    ,  -1.000000    ,   2331.985    ,   14.80000    ,   91.72678    ,
           2000,            249,   38.90000    ,   42.81934    ,   11.30000    ,   13.63806    ,   15.20000    ,   19.14443    ,   1.500000    ,   5.646662    ,   61.60000    ,   63.95552    ,   243.0000    ,   219.2658    ,   4.300000    ,  0.7369142    ,   162.0000    ,   194.1130    ,   1.000000    ,  0.8594457E-01,   17.40000    ,   33.50826    ,   568.0000    ,   657.3366    ,   217.0000    ,   379.7727    ,   49.90000    ,   62.67491    ,   5.700000    ,   1.759213    ,   59.40000    ,   24.31950    ,   981.0000    ,   1098.078    ,   220.0000    ,   142.1801    ,   9.800000    ,   3.065361    ,   28.00000    ,   358.6313    ,   79.00000    ,   364.0298    ,   141.0000    ,   437.6671    ,   301.0000    ,   856.9930    ,   12.40000    ,   180.2128    ,   1.500000    ,   10.37677    ,   2.200000    ,   96.94297    ,  -1.000000    ,   343.1760    ,   2.100000    ,   4.317109    ,   25.10000    ,   17.62893    ,   181.0000    ,   601.3726    ,  0.5000000    ,  0.2055316    ,   5.200000    ,   170.1667    ,   7.100000    ,   54.25923    ,   130.0000    ,   686.1401    ,   362.0000    ,   1519.227    ,   3.600000    ,   111.0286    ,   1.000000    ,  0.1555660    ,   51.30000    ,   518.3632    ,   29.30000    ,   350.5072    ,   22.50000    ,   249.7068    ,   2.100000    ,   1.055899    ,   1.800000    ,  0.7365022    ,   75.40000    ,   175.4127    ,   1.100000    ,   3.168209    ,   1.900000    ,   27.25392    ,   25.30000    ,   193.1238    ,   22.80000    ,   171.0400    ,   289.0000    ,   453.8626    ,  0.6000000    ,   3.791289    ,   5.600000    ,   2.532448    ,  0.9000000    ,  0.3872950E-01,  -1.000000    ,   1673.434    ,   1.000000    ,  0.1480537    ,   681.0000    ,   721.0904    ,   7.500000    ,   48.63420    ,   4.800000    ,   19.33147    ,   1.400000    ,   29.24585    ,  -1.000000    ,   12.10240    ,  0.3000000    ,  0.4973814    ,   1.400000    ,   12.01839    ,   2.600000    ,   5.781690    ,   2.600000    ,   7.074928    ,  0.5000000    ,  0.8078201    ,   125.0000    ,   306.8270    ,   71.00000    ,   86.04806    ,   77.00000    ,   193.0610    ,   136.0000    ,   445.7481    ,   4.400000    ,   105.7118    ,   1.900000    ,   26.72135    ,   1570.000    ,   2383.657    ,  0.6000000    ,  0.3170048    ,   2.100000    ,   209.2744    ,   15.50000    ,   124.4137    ,   4.200000    ,   2.504025    ,   8.300000    ,   59.13981    ,   33.80000    ,   125.1916    ,   2750.000    ,   4555.181    ,  -1.000000    ,   4528.702    ,   1930.000    ,   3205.341    ,   18.60000    ,   164.5875    ,   8.700000    ,   61.71811    ,   7.600000    ,   78.02905    ,   98.40000    ,   302.6021    ,   350.0000    ,   468.0144    ,   25.70000    ,   70.59345    ,   9.400000    ,   14.91842    ,   15.10000    ,   37.78858    ,   2.200000    ,   11.64099    ,   2.900000    ,   21.38270    ,  -1.000000    ,   3957.005    ,  -1.000000    ,   2773.355    ,   13.80000    ,   78.28041    ,
           2000,            250,   38.20000    ,   41.78192    ,   10.90000    ,   13.46326    ,   14.70000    ,   18.76931    ,   1.500000    ,   6.642677    ,   61.50000    ,   62.86817    ,   241.0000    ,   224.4667    ,   4.300000    ,  0.7882845    ,   159.0000    ,   190.0593    ,   1.000000    ,  0.6864659E-01,   17.60000    ,   35.33812    ,   540.0000    ,   740.8558    ,   215.0000    ,   405.9668    ,   47.70000    ,   79.19254    ,   6.900000    ,   3.674598    ,   61.90000    ,   33.39736    ,   982.0000    ,   1112.437    ,   271.0000    ,   150.4979    ,   9.900000    ,   2.737713    ,   27.10000    ,   368.0902    ,   78.50000    ,   383.9012    ,   138.0000    ,   432.8884    ,   293.0000    ,   886.5952    ,   11.80000    ,   157.3265    ,   1.500000    ,   10.11998    ,   2.200000    ,   86.78715    ,  -1.000000    ,   331.0266    ,   2.100000    ,   6.898620    ,   25.10000    ,   22.24249    ,   175.0000    ,   599.3376    ,  0.5000000    ,  0.2766326    ,   5.300000    ,   152.8298    ,   6.700000    ,   48.30525    ,   130.0000    ,   696.4355    ,   344.0000    ,   1538.097    ,   3.700000    ,   98.23059    ,  0.9000000    ,  0.2245561    ,   51.30000    ,   511.3535    ,   29.50000    ,   322.4201    ,   22.80000    ,   228.0194    ,   1.900000    ,   1.015134    ,   1.500000    ,  0.6679542    ,   74.10000    ,   233.9057    ,   1.100000    ,   4.127769    ,   1.900000    ,   28.14274    ,   23.90000    ,   173.5080    ,   20.60000    ,   154.7644    ,   287.0000    ,   488.1203    ,  0.5000000    ,   4.444097    ,   5.400000    ,   2.791086    ,  0.9000000    ,  0.4204746E-01,  -1.000000    ,   1785.780    ,   1.000000    ,  0.1481737    ,   673.0000    ,   848.4258    ,   7.000000    ,   56.58285    ,   4.500000    ,   24.21082    ,   1.400000    ,   31.54946    ,  -1.000000    ,   12.93790    ,  0.3000000    ,  0.5470473    ,   1.300000    ,   12.66132    ,   2.700000    ,   8.330699    ,   2.500000    ,   10.75778    ,  0.5000000    ,  0.9245200    ,   119.0000    ,   323.7056    ,   69.60000    ,   94.73724    ,   78.00000    ,   191.4530    ,   131.0000    ,   461.9425    ,   3.900000    ,   97.18749    ,   1.800000    ,   23.13751    ,   1520.000    ,   2433.832    ,  0.7000000    ,  0.2882858    ,   2.100000    ,   179.2663    ,   15.40000    ,   143.3254    ,   4.200000    ,   3.587924    ,   8.600000    ,   54.54080    ,   36.60000    ,   123.5260    ,   2770.000    ,   5012.867    ,  -1.000000    ,   5033.648    ,   1950.000    ,   3439.365    ,   17.40000    ,   153.4165    ,   8.300000    ,   61.49881    ,   7.300000    ,   72.74383    ,   99.20000    ,   313.0668    ,   334.0000    ,   483.3883    ,   25.00000    ,   75.61813    ,   8.900000    ,   15.42943    ,   14.60000    ,   38.77076    ,   2.200000    ,   10.46419    ,   2.900000    ,   20.36384    ,  -1.000000    ,   4447.172    ,  -1.000000    ,   3248.358    ,   13.30000    ,   70.13293    ,
           2000,            251,   37.30000    ,   40.58586    ,   10.70000    ,   13.28410    ,   14.60000    ,   18.38194    ,   1.600000    ,   7.505587    ,   61.60000    ,   61.55317    ,   239.0000    ,   231.7410    ,   4.800000    ,   1.034710    ,   156.0000    ,   186.4349    ,   1.000000    ,  0.6005588E-01,   18.10000    ,   34.07102    ,   535.0000    ,   820.1570    ,   204.0000    ,   442.1202    ,   45.70000    ,   89.20406    ,   11.70000    ,   1.925506    ,   54.90000    ,   33.41734    ,   965.0000    ,   1124.114    ,   293.0000    ,   148.5107    ,   10.60000    ,   2.637897    ,   26.60000    ,   354.6160    ,   75.10000    ,   384.1091    ,   137.0000    ,   411.0258    ,   288.0000    ,   864.0901    ,   10.90000    ,   137.8806    ,   1.400000    ,   9.667071    ,   2.200000    ,   77.39537    ,  -1.000000    ,   301.8676    ,   2.000000    ,   9.548182    ,   24.60000    ,   27.71050    ,   167.0000    ,   586.7791    ,  0.5000000    ,  0.3370493    ,   5.300000    ,   136.5266    ,   6.100000    ,   42.19927    ,   137.0000    ,   694.1402    ,   326.0000    ,   1519.625    ,   3.700000    ,   87.37289    ,  0.9000000    ,  0.1778522    ,   50.90000    ,   489.4070    ,   29.30000    ,   295.6431    ,   24.00000    ,   208.6051    ,   1.700000    ,   1.104840    ,   1.300000    ,  0.6663640    ,   72.70000    ,   294.8760    ,   1.100000    ,   4.922683    ,   1.900000    ,   28.40493    ,   22.40000    ,   155.9620    ,   18.60000    ,   141.0922    ,   280.0000    ,   531.2407    ,  0.5000000    ,   4.767910    ,   5.400000    ,   3.363832    ,  0.9000000    ,  0.4329598E-01,  -1.000000    ,   1834.586    ,   1.000000    ,  0.1524883    ,   663.0000    ,   1012.231    ,   6.400000    ,   62.65490    ,   4.300000    ,   28.62433    ,   1.400000    ,   32.40987    ,  -1.000000    ,   13.06279    ,  0.3000000    ,  0.6292688    ,   1.200000    ,   12.70576    ,   2.700000    ,   10.63692    ,   2.500000    ,   14.56825    ,  0.4000000    ,   1.104101    ,   120.0000    ,   331.0946    ,   70.50000    ,   103.7128    ,   77.00000    ,   183.0394    ,   129.0000    ,   470.8215    ,   3.600000    ,   89.10522    ,   1.700000    ,   20.24794    ,   1480.000    ,   2426.078    ,  0.6000000    ,  0.2750334    ,   2.000000    ,   154.0986    ,   15.30000    ,   155.0108    ,   4.100000    ,   4.150028    ,   12.30000    ,   45.92687    ,   42.20000    ,   113.2393    ,   2710.000    ,   5243.861    ,  -1.000000    ,   5292.575    ,   1870.000    ,   3507.819    ,   18.00000    ,   129.6148    ,   8.100000    ,   59.43018    ,   7.300000    ,   66.14468    ,   116.0000    ,   295.2077    ,   319.0000    ,   502.0803    ,   24.50000    ,   76.79510    ,   8.400000    ,   15.47346    ,   14.20000    ,   38.34605    ,   2.400000    ,   8.907470    ,   2.900000    ,   19.15429    ,  -1.000000    ,   4941.297    ,  -1.000000    ,   3745.810    ,   19.80000    ,   59.31398    ,
           2000,            252,   36.90000    ,   39.47754    ,   10.80000    ,   13.10141    ,   14.80000    ,   17.99219    ,   1.600000    ,   8.221396    ,   60.60000    ,   60.05994    ,   235.0000    ,   237.6264    ,   6.600000    ,   1.097543    ,   157.0000    ,   182.9165    ,   1.100000    ,  0.6203654E-01,   23.20000    ,   29.73265    ,   558.0000    ,   887.4692    ,   236.0000    ,   440.6654    ,   47.10000    ,   82.83545    ,   16.00000    ,   3.127021    ,   100.0000    ,   36.39515    ,   1080.000    ,   1143.379    ,   632.0000    ,   151.6009    ,   11.80000    ,   2.738023    ,   37.10000    ,   330.8357    ,   103.0000    ,   370.5518    ,   137.0000    ,   389.4270    ,   289.0000    ,   830.9315    ,   11.70000    ,   121.1421    ,   1.400000    ,   9.264722    ,   2.000000    ,   69.25706    ,  -1.000000    ,   271.3522    ,   2.000000    ,   11.93346    ,   24.70000    ,   33.63138    ,   165.0000    ,   570.9208    ,  0.5000000    ,  0.4471560    ,   5.300000    ,   122.5017    ,   8.400000    ,   37.64979    ,   147.0000    ,   675.4458    ,   312.0000    ,   1481.985    ,   3.700000    ,   78.45798    ,  0.8000000    ,  0.1911592    ,   52.10000    ,   460.0714    ,   38.00000    ,   268.5836    ,   31.20000    ,   188.9799    ,   1.700000    ,   1.309376    ,   1.500000    ,  0.7609728    ,   71.70000    ,   347.4491    ,   1.200000    ,   5.616964    ,   1.900000    ,   28.23977    ,   30.30000    ,   141.2421    ,   24.80000    ,   126.8539    ,   276.0000    ,   586.6570    ,  0.6000000    ,   4.922749    ,   5.400000    ,   4.275661    ,  0.9000000    ,  0.4289274E-01,  -1.000000    ,   1855.619    ,   1.000000    ,  0.1741120    ,   643.0000    ,   1187.606    ,   6.300000    ,   67.55920    ,   4.300000    ,   32.60595    ,   1.500000    ,   32.53030    ,  -1.000000    ,   12.93643    ,  0.3000000    ,  0.7740713    ,   3.800000    ,   12.53008    ,   2.800000    ,   12.65081    ,   2.500000    ,   18.21117    ,  0.4000000    ,   1.377827    ,   118.0000    ,   327.6527    ,   67.90000    ,   112.5059    ,   76.00000    ,   162.2574    ,   130.0000    ,   470.9980    ,   3.600000    ,   81.74474    ,   1.900000    ,   17.49859    ,   1500.000    ,   2408.475    ,  0.6000000    ,  0.2854739    ,   2.000000    ,   134.6842    ,   15.40000    ,   160.1241    ,   4.100000    ,   4.488008    ,   13.70000    ,   35.63651    ,   44.40000    ,   85.34150    ,   2760.000    ,   5378.876    ,  -1.000000    ,   5435.396    ,   1860.000    ,   3502.189    ,   37.70000    ,   110.8605    ,   43.20000    ,   58.19081    ,   28.10000    ,   59.99707    ,   177.0000    ,   247.1644    ,   323.0000    ,   525.1944    ,   36.20000    ,   76.51378    ,   9.100000    ,   15.90901    ,   19.90000    ,   38.24505    ,   4.400000    ,   8.930168    ,   3.200000    ,   18.37214    ,  -1.000000    ,   5371.621    ,  -1.000000    ,   4258.786    ,   76.60000    ,   53.88943    ,
