           YEAR,           JDAY,        PRECACC,          ETACC,         ROFACC,      OVRFLWACC,      LATFLWACC,    DRAINSOLACC,       DSTGWACC,           PREC,             ET,            ROF,         OVRFLW,         LATFLW,       DRAINSOL,        FZWSCAN,        LQWSCAN,            SNO,        LQWSSNO,        LQWSPND,       LQWSSOL1,       FZWSSOL1,       ALWSSOL1,       LQWSSOL2,       FZWSSOL2,       ALWSSOL2,       LQWSSOL3,       FZWSSOL3,       ALWSSOL3,       LQWSSOL4,       FZWSSOL4,       ALWSSOL4,        LQWSSOL,        FZWSSOL,        ALWSSOL,          STGGW,            DZS,           STGW,          DSTGW,
           2000,            274,   61.17416    ,   39.07405    ,   80.75752    ,   7.891946    ,   1.456972    ,   71.40863    ,  -28.44202    ,   61.17416    ,   39.07405    ,   80.75752    ,   7.891946    ,   1.456972    ,   71.40863    ,  0.2281518E-01,  0.1576691    ,  0.1843785    ,  0.1485896E-02,  0.3177103    ,   25.41135    ,  0.8376008E-01,   25.49511    ,   64.62828    ,  0.1272569E-03,   64.62840    ,   196.7182    ,   0.000000    ,   196.7182    ,   868.2516    ,   0.000000    ,   868.2516    ,   1155.009    ,  0.8388733E-01,   1155.093    ,   9.280793    ,   0.000000    ,   1165.060    ,  -28.44202    ,
